Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
Volkswagen,GLI,2008,premium unleaded (required),200,4,AUTOMATED_MANUAL,front wheel drive,4,Performance,Compact,Sedan,29,22,873,25375
Volkswagen,GLI,2008,premium unleaded (required),200,4,AUTOMATED_MANUAL,front wheel drive,4,Performance,Compact,Sedan,29,22,873,25375
Volkswagen,GLI,2008,premium unleaded (required),200,4,MANUAL,front wheel drive,4,Performance,Compact,Sedan,29,20,873,24300
Volkswagen,GLI,2008,premium unleaded (required),200,4,MANUAL,front wheel drive,4,Performance,Compact,Sedan,29,20,873,24300
Volkswagen,GLI,2008,premium unleaded (required),200,4,MANUAL,front wheel drive,4,Performance,Compact,Sedan,29,20,873,24300
Volkswagen,GLI,2008,premium unleaded (required),200,4,AUTOMATED_MANUAL,front wheel drive,4,Performance,Compact,Sedan,29,22,873,25375
Volkswagen,GLI,2009,premium unleaded (recommended),200,4,MANUAL,front wheel drive,4,Performance,Compact,Sedan,31,21,873,24770
Volkswagen,GLI,2009,premium unleaded (recommended),200,4,MANUAL,front wheel drive,4,Performance,Compact,Sedan,31,21,873,24770
Volkswagen,GLI,2009,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,4,Performance,Compact,Sedan,29,22,873,25870
Volkswagen,GLI,2009,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,4,Performance,Compact,Sedan,29,22,873,25870
Pontiac,Grand Am,2003,regular unleaded,175,6,AUTOMATIC,front wheel drive,2,N/A,Midsize,Coupe,27,18,210,22940
Pontiac,Grand Am,2003,regular unleaded,175,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,27,18,210,21690
Pontiac,Grand Am,2003,regular unleaded,140,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,30,22,210,17070
Pontiac,Grand Am,2003,regular unleaded,170,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,27,18,210,21240
Pontiac,Grand Am,2003,regular unleaded,175,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,27,18,210,22940
Pontiac,Grand Am,2003,regular unleaded,175,6,AUTOMATIC,front wheel drive,2,N/A,Midsize,Coupe,27,18,210,21690
Pontiac,Grand Am,2003,regular unleaded,140,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,30,22,210,18890
Pontiac,Grand Am,2004,regular unleaded,140,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,33,23,210,17070
Pontiac,Grand Am,2004,regular unleaded,175,6,AUTOMATIC,front wheel drive,2,N/A,Midsize,Coupe,27,18,210,23530
Pontiac,Grand Am,2004,regular unleaded,175,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,27,18,210,22280
Pontiac,Grand Am,2004,regular unleaded,175,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,27,18,210,23530
Pontiac,Grand Am,2004,regular unleaded,170,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,27,18,210,21830
Pontiac,Grand Am,2004,regular unleaded,140,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,33,23,210,19555
Pontiac,Grand Am,2004,regular unleaded,175,6,AUTOMATIC,front wheel drive,2,N/A,Midsize,Coupe,27,18,210,22280
Pontiac,Grand Am,2005,regular unleaded,175,6,AUTOMATIC,front wheel drive,2,N/A,Midsize,Coupe,27,18,210,23750
Pontiac,Grand Am,2005,regular unleaded,175,6,AUTOMATIC,front wheel drive,2,N/A,Midsize,Coupe,27,18,210,22500
Pontiac,Grand Am,2005,regular unleaded,140,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,31,22,210,20090
Pontiac,Grand Prix,2006,regular unleaded,260,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,26,17,210,24330
Pontiac,Grand Prix,2006,regular unleaded,303,8,AUTOMATIC,front wheel drive,4,"Factory Tuner,High-Performance",Midsize,Sedan,25,16,210,27330
Pontiac,Grand Prix,2006,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,28,18,210,21330
Pontiac,Grand Prix,2007,regular unleaded,303,8,AUTOMATIC,front wheel drive,4,"Factory Tuner,High-Performance",Midsize,Sedan,25,16,210,28815
Pontiac,Grand Prix,2007,regular unleaded,260,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,26,17,210,24735
Pontiac,Grand Prix,2007,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,28,18,210,21815
Pontiac,Grand Prix,2008,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,28,18,210,22210
Pontiac,Grand Prix,2008,regular unleaded,303,8,AUTOMATIC,front wheel drive,4,"Factory Tuner,High-Performance",Large,Sedan,25,16,210,29325
Chrysler,Grand Voyager,2000,regular unleaded,158,6,AUTOMATIC,front wheel drive,4,N/A,Large,Passenger Minivan,23,16,1013,2169
Chrysler,Grand Voyager,2000,flex-fuel (unleaded/E85),158,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Large,Passenger Minivan,23,16,1013,2266
Plymouth,Grand Voyager,1998,regular unleaded,150,6,AUTOMATIC,front wheel drive,4,N/A,Large,Passenger Minivan,24,17,535,2000
Plymouth,Grand Voyager,1998,regular unleaded,150,6,AUTOMATIC,front wheel drive,4,N/A,Large,Passenger Minivan,24,17,535,2048
Plymouth,Grand Voyager,1998,regular unleaded,150,6,AUTOMATIC,front wheel drive,4,N/A,Large,Passenger Minivan,22,17,535,2000
Plymouth,Grand Voyager,1999,flex-fuel (unleaded/E85),158,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Large,Passenger Minivan,22,16,535,2055
Plymouth,Grand Voyager,1999,flex-fuel (unleaded/E85),158,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Large,Passenger Minivan,22,16,535,2152
Plymouth,Grand Voyager,1999,flex-fuel (unleaded/E85),158,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Large,Passenger Minivan,22,16,535,2234
Plymouth,Grand Voyager,2000,flex-fuel (unleaded/E85),158,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Large,Passenger Minivan,23,16,535,2331
Plymouth,Grand Voyager,2000,regular unleaded,158,6,AUTOMATIC,front wheel drive,4,N/A,Large,Passenger Minivan,23,16,535,2267
Maserati,GranSport,2005,premium unleaded (required),395,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,Factory Tuner,Luxury,High-Performance",Compact,Coupe,16,11,238,98172
Maserati,GranSport,2006,premium unleaded (required),401,8,AUTOMATIC,rear wheel drive,2,"Exotic,Factory Tuner,Luxury,High-Performance",Compact,Coupe,18,11,238,98872
Maserati,GranSport,2006,premium unleaded (required),401,8,AUTOMATIC,rear wheel drive,2,"Exotic,Factory Tuner,Luxury,High-Performance",Compact,Coupe,18,11,238,104122
Maserati,GranSport,2006,premium unleaded (required),401,8,AUTOMATIC,rear wheel drive,2,"Exotic,Factory Tuner,Luxury,High-Performance",Compact,Convertible,18,11,238,99900
Lexus,GS 300,2004,premium unleaded (required),220,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,Sedan,23,16,454,38875
Lexus,GS 300,2005,premium unleaded (required),220,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,Sedan,23,16,454,38875
Lexus,GS 300,2006,premium unleaded (required),245,6,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,27,19,454,43150
Lexus,GS 300,2006,premium unleaded (required),245,6,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,25,19,454,45100
Lexus,GS 400,1998,regular unleaded,300,8,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,Sedan,21,15,454,3542
Lexus,GS 400,1999,regular unleaded,300,8,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,Sedan,22,16,454,3741
Lexus,GS 400,2000,regular unleaded,300,8,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,Sedan,22,16,454,3965
Lexus,GS 430,2005,premium unleaded (required),300,8,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,Sedan,22,16,454,47975
Lexus,GS 430,2006,premium unleaded (required),300,8,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,Sedan,23,16,454,51375
Lexus,GS 430,2007,premium unleaded (required),290,8,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,Sedan,23,16,454,52375
Lexus,GS 460,2009,premium unleaded (required),342,8,AUTOMATIC,rear wheel drive,4,"Luxury,High-Performance",Midsize,Sedan,24,17,454,53470
Ford,GT,2005,premium unleaded (required),550,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,19,12,5657,149995
Ford,GT,2006,premium unleaded (required),550,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,19,12,5657,149995
Pontiac,GTO,2004,premium unleaded (required),350,8,AUTOMATIC,rear wheel drive,2,High-Performance,Midsize,Coupe,20,15,210,31795
Pontiac,GTO,2005,premium unleaded (required),400,8,AUTOMATIC,rear wheel drive,2,High-Performance,Midsize,Coupe,19,14,210,32295
Pontiac,GTO,2006,premium unleaded (required),400,8,AUTOMATIC,rear wheel drive,2,High-Performance,Midsize,Coupe,19,14,210,31290
Lexus,GX 470,2007,regular unleaded,263,8,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,18,14,454,46635
Lexus,GX 470,2008,premium unleaded (required),263,8,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,18,14,454,47315
Lexus,GX 470,2009,premium unleaded (required),263,8,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,18,14,454,47615
HUMMER,H3,2008,regular unleaded,242,5,MANUAL,four wheel drive,4,Luxury,Midsize,4dr SUV,18,13,130,39290
HUMMER,H3,2008,regular unleaded,242,5,MANUAL,four wheel drive,4,Luxury,Midsize,4dr SUV,18,13,130,30995
HUMMER,H3,2008,regular unleaded,300,8,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,16,13,130,39560
HUMMER,H3,2009,regular unleaded,242,5,MANUAL,four wheel drive,4,Luxury,Midsize,4dr SUV,18,14,130,33390
HUMMER,H3,2009,regular unleaded,242,5,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,18,14,130,43130
HUMMER,H3,2009,regular unleaded,300,8,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,16,13,130,41705
HUMMER,H3T,2009,regular unleaded,239,5,MANUAL,four wheel drive,4,"Crossover,Luxury",Compact,Crew Cab Pickup,18,14,130,30750
HUMMER,H3T,2009,regular unleaded,300,8,AUTOMATIC,four wheel drive,4,"Crossover,Luxury",Compact,Crew Cab Pickup,16,13,130,36015
Chevrolet,HHR,2009,flex-fuel (unleaded/E85),155,4,AUTOMATIC,front wheel drive,4,Flex Fuel,Compact,Wagon,30,22,1385,20720
Chevrolet,HHR,2009,premium unleaded (recommended),260,4,MANUAL,front wheel drive,4,"Factory Tuner,Performance",Compact,Wagon,29,21,1385,25135
Chevrolet,HHR,2009,flex-fuel (unleaded/E85),155,4,MANUAL,front wheel drive,4,Flex Fuel,Compact,Wagon,32,22,1385,18720
Chevrolet,HHR,2009,premium unleaded (recommended),260,4,MANUAL,front wheel drive,4,"Factory Tuner,Performance",Compact,Wagon,29,21,1385,24815
Chevrolet,HHR,2009,flex-fuel (unleaded/E85),155,4,MANUAL,front wheel drive,4,Flex Fuel,Compact,Wagon,32,22,1385,19030
Chevrolet,HHR,2009,flex-fuel (unleaded/E85),155,4,AUTOMATIC,front wheel drive,4,Flex Fuel,Compact,Wagon,30,22,1385,21030
Plymouth,Horizon,1990,regular unleaded,93,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,31,22,535,2000
Infiniti,I30,1999,regular unleaded,190,6,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,25,18,190,2288
Infiniti,I30,1999,regular unleaded,190,6,MANUAL,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,24,19,190,2433
Infiniti,I30,2000,regular unleaded,227,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,25,17,190,2648
Infiniti,I30,2000,regular unleaded,227,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,25,17,190,2552
Infiniti,I30,2001,premium unleaded (required),227,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,24,17,190,31790
Infiniti,I30,2001,premium unleaded (required),227,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,24,17,190,29715
Infiniti,I35,2002,premium unleaded (required),255,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,24,17,190,28750
Infiniti,I35,2003,premium unleaded (required),255,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,24,17,190,29100
Infiniti,I35,2004,regular unleaded,255,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,24,17,190,30600
Chrysler,Imperial,1991,regular unleaded,150,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,23,15,1013,2000
Chrysler,Imperial,1992,regular unleaded,150,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,23,16,1013,2000
Chrysler,Imperial,1993,regular unleaded,150,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,24,17,1013,2000
Acura,Integra,1999,regular unleaded,140,4,MANUAL,front wheel drive,4,Luxury,Compact,Sedan,29,22,204,2827
Acura,Integra,1999,regular unleaded,140,4,MANUAL,front wheel drive,4,Luxury,Compact,Sedan,29,22,204,3000
Acura,Integra,1999,regular unleaded,140,4,MANUAL,front wheel drive,2,"Hatchback,Luxury",Compact,2dr Hatchback,29,22,204,2912
Acura,Integra,1999,regular unleaded,170,4,MANUAL,front wheel drive,4,"Luxury,Performance",Compact,Sedan,28,22,204,3381
Acura,Integra,1999,regular unleaded,170,4,MANUAL,front wheel drive,2,"Hatchback,Luxury,Performance",Compact,2dr Hatchback,28,22,204,3355
Acura,Integra,1999,regular unleaded,140,4,MANUAL,front wheel drive,2,"Hatchback,Luxury",Compact,2dr Hatchback,29,22,204,2799
Acura,Integra,2000,regular unleaded,140,4,MANUAL,front wheel drive,2,"Hatchback,Luxury",Compact,2dr Hatchback,28,22,204,3130
Acura,Integra,2000,regular unleaded,140,4,MANUAL,front wheel drive,4,Luxury,Compact,Sedan,28,22,204,3012
Acura,Integra,2000,regular unleaded,170,4,MANUAL,front wheel drive,4,"Luxury,Performance",Compact,Sedan,28,22,204,3622
Acura,Integra,2000,regular unleaded,170,4,MANUAL,front wheel drive,2,"Hatchback,Luxury,Performance",Compact,2dr Hatchback,28,22,204,3652
Acura,Integra,2000,regular unleaded,140,4,MANUAL,front wheel drive,4,Luxury,Compact,Sedan,28,22,204,3222
Acura,Integra,2000,regular unleaded,195,4,MANUAL,front wheel drive,2,"Hatchback,Factory Tuner,Luxury,Performance",Compact,2dr Hatchback,28,22,204,7398
Acura,Integra,2000,regular unleaded,140,4,MANUAL,front wheel drive,2,"Hatchback,Luxury",Compact,2dr Hatchback,28,22,204,3086
Acura,Integra,2001,premium unleaded (required),170,4,MANUAL,front wheel drive,4,"Luxury,Performance",Compact,Sedan,28,22,204,22600
Acura,Integra,2001,regular unleaded,140,4,MANUAL,front wheel drive,2,"Hatchback,Luxury",Compact,2dr Hatchback,28,22,204,21050
Acura,Integra,2001,regular unleaded,140,4,MANUAL,front wheel drive,2,"Hatchback,Luxury",Compact,2dr Hatchback,28,22,204,19400
Acura,Integra,2001,regular unleaded,140,4,AUTOMATIC,front wheel drive,2,"Hatchback,Luxury",Compact,2dr Hatchback,28,21,204,20200
Acura,Integra,2001,regular unleaded,140,4,MANUAL,front wheel drive,4,Luxury,Compact,Sedan,28,22,204,21600
Acura,Integra,2001,regular unleaded,140,4,AUTOMATIC,front wheel drive,2,"Hatchback,Luxury",Compact,2dr Hatchback,28,21,204,21850
Acura,Integra,2001,regular unleaded,140,4,AUTOMATIC,front wheel drive,4,Luxury,Compact,Sedan,28,21,204,21000
Acura,Integra,2001,regular unleaded,140,4,AUTOMATIC,front wheel drive,4,Luxury,Compact,Sedan,28,21,204,22400
Acura,Integra,2001,premium unleaded (required),195,4,MANUAL,front wheel drive,2,"Hatchback,Factory Tuner,Luxury,Performance",Compact,2dr Hatchback,28,22,204,24450
Acura,Integra,2001,regular unleaded,140,4,MANUAL,front wheel drive,4,Luxury,Compact,Sedan,28,22,204,20200
Acura,Integra,2001,premium unleaded (required),170,4,MANUAL,front wheel drive,2,"Hatchback,Luxury,Performance",Compact,2dr Hatchback,28,22,204,22300
Dodge,Intrepid,2002,regular unleaded,244,6,AUTOMATIC,front wheel drive,4,Performance,Large,Sedan,24,16,1851,27055
Dodge,Intrepid,2002,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,26,18,1851,20810
Dodge,Intrepid,2002,regular unleaded,234,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,24,16,1851,22970
Dodge,Intrepid,2003,regular unleaded,244,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,25,17,1851,24875
Dodge,Intrepid,2003,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,27,19,1851,21155
Dodge,Intrepid,2004,regular unleaded,234,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,25,17,1851,25415
Dodge,Intrepid,2004,regular unleaded,244,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,25,16,1851,25105
Dodge,Intrepid,2004,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,27,19,1851,21385
Oldsmobile,Intrigue,2000,regular unleaded,215,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,26,17,26,2233
Oldsmobile,Intrigue,2000,regular unleaded,215,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,26,17,26,2484
Oldsmobile,Intrigue,2000,regular unleaded,215,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,26,17,26,2290
Oldsmobile,Intrigue,2001,regular unleaded,215,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,26,17,26,22515
Oldsmobile,Intrigue,2001,regular unleaded,215,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,26,17,26,26635
Oldsmobile,Intrigue,2001,regular unleaded,215,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,26,17,26,24270
Oldsmobile,Intrigue,2002,regular unleaded,215,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,27,18,26,28070
Oldsmobile,Intrigue,2002,regular unleaded,215,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,27,18,26,24580
Oldsmobile,Intrigue,2002,regular unleaded,215,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,27,18,26,23160
Lexus,IS 300,2005,premium unleaded (required),215,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Compact,Wagon,23,16,454,31105
Lexus,IS 300,2005,premium unleaded (required),215,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Compact,Sedan,23,16,454,31105
Lexus,IS 300,2005,premium unleaded (required),215,6,MANUAL,rear wheel drive,4,"Luxury,Performance",Compact,Sedan,23,16,454,29735
Infiniti,J30,1995,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,22,16,190,2000
Infiniti,J30,1996,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,22,16,190,2000
Infiniti,J30,1996,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,22,16,190,2000
Infiniti,J30,1997,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,22,16,190,2081
Infiniti,J30,1997,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,22,16,190,2032
Infiniti,J30,1997,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,22,16,190,2081
Infiniti,J30,1997,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,22,16,190,2000
GMC,Jimmy,1999,regular unleaded,190,6,MANUAL,four wheel drive,2,N/A,Compact,2dr SUV,16,13,549,2347
GMC,Jimmy,1999,regular unleaded,190,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,19,14,549,2554
GMC,Jimmy,1999,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,19,14,549,2590
GMC,Jimmy,1999,regular unleaded,190,6,UNKNOWN,rear wheel drive,2,N/A,Compact,2dr SUV,19,14,549,2182
GMC,Jimmy,1999,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,19,14,549,2691
GMC,Jimmy,1999,regular unleaded,190,6,UNKNOWN,four wheel drive,2,N/A,Compact,2dr SUV,19,14,549,2317
GMC,Jimmy,1999,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,19,14,549,2368
GMC,Jimmy,1999,regular unleaded,190,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,19,14,549,2377
GMC,Jimmy,1999,regular unleaded,190,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,19,14,549,2251
GMC,Jimmy,1999,regular unleaded,190,6,MANUAL,rear wheel drive,2,N/A,Compact,2dr SUV,21,15,549,2038
GMC,Jimmy,2000,regular unleaded,190,6,UNKNOWN,rear wheel drive,2,N/A,Compact,2dr SUV,20,15,549,2407
GMC,Jimmy,2000,regular unleaded,190,6,MANUAL,four wheel drive,2,N/A,Compact,2dr SUV,16,13,549,2463
GMC,Jimmy,2000,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,18,14,549,2773
GMC,Jimmy,2000,regular unleaded,190,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,20,15,549,2756
GMC,Jimmy,2000,regular unleaded,190,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,20,15,549,2590
GMC,Jimmy,2000,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,18,14,549,2916
GMC,Jimmy,2000,regular unleaded,190,6,MANUAL,rear wheel drive,2,N/A,Compact,2dr SUV,21,15,549,2322
GMC,Jimmy,2000,regular unleaded,190,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,20,15,549,2623
GMC,Jimmy,2000,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,18,14,549,2655
GMC,Jimmy,2000,regular unleaded,190,6,UNKNOWN,four wheel drive,2,N/A,Compact,2dr SUV,18,14,549,2578
GMC,Jimmy,2001,regular unleaded,190,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,20,15,549,26770
GMC,Jimmy,2001,regular unleaded,190,6,MANUAL,four wheel drive,2,N/A,Compact,2dr SUV,16,13,549,22270
GMC,Jimmy,2001,regular unleaded,190,6,AUTOMATIC,four wheel drive,2,N/A,Compact,2dr SUV,18,14,549,25170
GMC,Jimmy,2001,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,18,14,549,31925
GMC,Jimmy,2001,regular unleaded,190,6,MANUAL,rear wheel drive,2,N/A,Compact,2dr SUV,20,14,549,19270
GMC,Jimmy,2001,regular unleaded,190,6,AUTOMATIC,rear wheel drive,2,N/A,Compact,2dr SUV,20,15,549,22170
GMC,Jimmy,2001,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,18,14,549,30225
GMC,Jimmy,2001,regular unleaded,190,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,20,15,549,28225
GMC,Jimmy,2001,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,18,14,549,33920
GMC,Jimmy,2001,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,18,14,549,28770
GMC,Jimmy,2001,regular unleaded,190,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,20,15,549,29925
Subaru,Justy,1992,regular unleaded,73,3,MANUAL,four wheel drive,2,Hatchback,Compact,2dr Hatchback,29,24,640,2000
Subaru,Justy,1992,regular unleaded,73,3,MANUAL,four wheel drive,4,Hatchback,Compact,4dr Hatchback,29,24,640,2000
Subaru,Justy,1992,regular unleaded,66,3,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33,28,640,2000
